nome,distancia,velocidade,angulo,energia,cordenadaX,cordenadaY,hit
sampleRobots.GeneticAlgorithmBot,8.0,211.67887013652808,-2.195039496777876,76.0,517.4559673255812,496.5029809692305,no_hit
sampleRobots.GeneticAlgorithmBot,0.0,107.34209813989985,-8.316098718340827,68.0,355.46560830100475,259.0059961187916,hit
sample.Corners,0.0,570.2347357875108,-0.4915625161615207,74.0,17.999999999999773,581.9999999999995,hit
sampleRobots.GeneticAlgorithmBot,8.0,289.40419320509903,-1.5125463580040988,48.0,362.1062756668334,534.7975406550601,no_hit
sampleRobots.GeneticAlgorithmBot,3.0,274.98030545483135,-4.7707944669616555,48.0,731.9812072812692,439.691979104453,no_hit
sample.Corners,0.0,615.2337043825564,-1.2340946090998643,43.0,18.0,581.9999999999998,hit
sample.Fire,0.0,87.72084838573558,5.139966459715698,125.0,477.6494623523969,293.26654470027125,hit
sampleRobots.GeneticAlgorithmBot,8.0,390.99376291790446,-1.5884967507268397,40.99999999999999,346.57130650095814,538.6269966236425,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,181.73670791936334,-4.2002726611103,40.99999999999999,704.9343525467567,426.71247029363155,no_hit
sample.Fire,0.0,235.93587049996063,2.3522269886040807,108.0,452.28779387621273,336.35698183084725,hit
sample.Fire,0.0,333.452374888116,-3.8537625048645383,117.80000000000001,452.28779387621245,336.35698183084685,hit
sample.Fire,0.0,187.82924008640606,-5.3166422171884555,102.80000000000001,426.1477782709036,293.7342228380956,hit
sample.Fire,0.0,211.17985730441245,-5.160028440973773,85.80000000000001,454.4826727429089,334.9305061080745,hit
sample.Fire,0.0,239.2564030010921,-2.2861478881231494,69.80000000000001,405.02926691800644,327.5575384343681,hit
sample.Fire,0.0,376.04466628100124,-1.4909666662965813,50.80000000000001,454.18878423050387,318.42836226111683,hit
sample.Fire,0.0,317.0643209849668,-2.465364672409558,33.80000000000001,417.1897789179491,352.0598000222585,hit
sample.Fire,0.0,349.7717984163046,-3.2396617901652345,98.0,672.599446042888,379.0723982314465,hit
sampleRobots.GeneticAlgorithmBot,0.0,146.90614055078518,-8.732314371486453,100.0,355.4656083010042,259.005996118794,no_hit
sample.Fire,0.0,475.6313799810955,1.4083895229298473,82.0,717.638145080464,357.3579885226232,hit
sample.Fire,0.0,631.471056143609,4.6273454123771485,57.0,764.3171664053239,339.43959104535827,no_hit
sample.Fire,0.0,768.0350927784237,5.528975794386182,50.0,763.8401294122574,336.86572975648176,no_hit
sample.Fire,0.0,643.8628195699769,1.7795342200211353,51.0,763.8401294122573,336.8657297564818,hit
sample.Fire,4.0,655.3825349919757,2.518963959165707,34.0,766.6400935689014,327.26571930224225,hit
sampleRobots.GeneticAlgorithmBot,0.0,395.36948207321853,-2.6094555364941554,52.0,355.4656083010046,259.0059961187917,no_hit
sample.Fire,0.0,529.4883596018501,-0.8985391826513361,22.0,781.7946180306851,286.0380331620865,hit
sample.Fire,0.0,424.5380896189682,-0.9499001790176637,3.0,772.476981967877,236.9138877934283,no_hit
sampleRobots.GeneticAlgorithmBot,0.0,294.0028731849369,-1.165694438392187,38.0,355.46560830100475,259.00599611879187,no_hit
sample.Corners,0.0,210.00124461930412,-4.621603236225669,102.0,782.0,582.0,hit
sampleRobots.GeneticAlgorithmBot,8.0,312.1429651149706,0.005354686088849409,38.0,331.0363373350837,542.4564525922259,no_hit
sample.Corners,0.0,175.7641304690281,-3.7400092158434104,85.0,782.0,582.0,hit
sample.Corners,0.0,350.61488817510946,3.2692836928339557,75.0,782.0000000000001,582.0,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,283.44658614833486,-0.6414226623472405,14.0,409.22207411608593,284.80317396199223,hit
sample.Corners,0.0,488.5316433655067,0.2605229705473929,73.0,782.0000000000005,582.0,hit
sample.Corners,0.0,538.4636275946699,-1.841827153670345,54.0,782.0,582.0,hit
sample.Corners,0.0,629.7331959779805,-1.7387487236898869,35.0,782.0,582.0,hit
sample.Corners,0.0,728.0925016784882,2.8232214040955506,17.0,782.0,582.0,no_hit
sample.Corners,0.0,841.3027087476881,3.9457012786997754,15.0,782.0,582.0,no_hit
sample.Corners,8.0,284.7107668386642,-3.697719329948058,100.0,782.0,286.77748075895795,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,162.33032005591477,-5.281816248871974,100.0,331.41595738650955,364.29423995869695,no_hit
sample.Fire,0.0,242.29689723485632,-4.4610295748731215,94.0,455.4695726691194,171.86340794293918,hit
sampleRobots.GeneticAlgorithmBot,8.0,136.8626927841159,-7.306318105378251,96.0,683.2968687591458,416.3288632449748,hit
sample.Fire,0.0,152.57293776214203,-8.543914637042338,83.0,406.026060501452,164.4243821649405,hit
sample.Corners,0.0,371.4949675181948,-0.7373938246632397,92.0,782.0,582.0,hit
sampleRobots.GeneticAlgorithmBot,8.0,266.23933429970225,-4.506569788582983,71.80000000000004,432.01363691326975,517.5649887964371,no_hit
sample.Fire,0.0,154.99718006921705,-8.175947834313517,57.0,404.32600370247314,162.43387139948956,hit
sample.Corners,0.0,371.4949675181939,-0.7373938246628389,81.0,782.0,582.0,hit
sampleRobots.GeneticAlgorithmBot,8.0,127.67161474564752,-7.167666977016878,61.80000000000004,394.797084924346,277.8807692628881,hit
sample.Fire,0.0,107.091515409859,2.633129982289093,40.0,448.9970283180674,139.972803753606,hit
sample.Corners,0.0,371.4949675181929,-0.7373938246624191,50.0,782.0,582.0,hit
sampleRobots.GeneticAlgorithmBot,0.0,380.41501662781263,-2.2233935952996067,45.80000000000004,288.3151721289277,552.9874565058295,no_hit
sample.Fire,0.0,135.01575169350346,-7.6473945972617425,24.0,445.7034198731897,135.90553605028668,hit
sampleRobots.GeneticAlgorithmBot,0.0,232.83575871504266,-4.555652904101908,45.80000000000004,737.3905782281719,442.2878808666171,no_hit
sample.Fire,-8.0,170.63172648181788,-6.9213978075778755,8.0,422.79746382066355,117.64494350164694,no_hit
sample.Corners,0.0,371.4949675181908,-0.7373938246616271,38.0,782.0,582.0,hit
sampleRobots.GeneticAlgorithmBot,8.0,310.3307522633545,0.3016180404856291,37.80000000000004,304.6941230370722,481.2811775585873,no_hit
sample.Fire,0.0,182.18520866154762,-7.197857049189044,3.0,392.75064165859965,137.6663776272465,hit
sample.Corners,0.0,371.49496751818987,-0.7373938246611945,21.0,782.0,582.0,hit
sample.Corners,0.0,371.49496751818884,-0.7373938246607746,21.0,782.0,582.0,hit
sampleRobots.GeneticAlgorithmBot,8.0,204.8644717261978,-4.390409088792737,11.80000000000004,338.54177987969376,333.09772326539036,no_hit
sample.Corners,0.0,371.49496751818816,-0.7373938246604057,3.0,782.0,582.0,hit
sampleRobots.GeneticAlgorithmBot,8.0,185.17144857772618,8.792012776708582,11.80000000000004,525.2234519085202,494.58825298493815,no_hit
sample.Corners,8.0,426.6347401240378,-3.374810689647062,100.0,782.0,461.5082672579326,no_hit
sampleRobots.GeneticAlgorithmBot,6.0,199.1553699065802,-6.384010146279093,100.0,350.7892872898517,279.4787101987749,no_hit
sample.Corners,0.0,568.4465501576291,1.5999883911893995,99.0,782.0,582.0,hit
sampleRobots.GeneticAlgorithmBot,0.0,543.7233395424358,-0.9623669518648361,96.0,737.390578228172,442.28788086661785,no_hit
sample.Fire,5.0,415.4786765945062,-0.9167224621843418,65.80000000000001,550.919288645045,280.3081626452639,no_hit
sample.Fire,-7.0,536.8335565210137,-2.347066054061143,46.80000000000001,545.4792669148462,284.7134053826128,hit
sample.Fire,2.5,402.7990651120151,-1.9376863105687647,24.80000000000001,524.1077529747794,302.0197161364832,hit
sampleRobots.GeneticAlgorithmBot,8.0,236.27011671998648,-4.587479406252771,84.0,342.1046911262856,317.49946491873783,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,420.19664910160424,-0.27181354553912224,80.0,540.7584210743952,490.7587970163552,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,298.8688357343763,-3.0734071979413864,70.0,575.1094498210967,364.4108280016928,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,132.2201563511738,-7.934673478954482,70.0,334.9788686331019,348.6959816120427,hit
sampleRobots.GeneticAlgorithmBot,8.0,55.60158062689926,6.355170471167392,43.199999999999974,368.0104982295591,400.4435164632387,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,191.72247808302126,-3.8195323799383356,39.199999999999974,697.7218579508865,423.25126794408084,hit
sample.Corners,0.0,134.98205972599922,-9.191331240075026,103.0,782.0,582.0,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,331.2674103688467,-1.5853349318140522,23.199999999999974,373.15960113673555,267.497162214232,no_hit
sample.Corners,0.0,197.78569478605124,-3.2010423995694643,103.0,782.0,582.0,hit
sampleRobots.GeneticAlgorithmBot,0.0,427.09720731515324,3.922124549566936,23.199999999999974,288.3151721289274,552.9874565058293,no_hit
sample.Corners,0.0,393.7993692584944,-0.20104239956918044,81.0,782.0,582.0,hit
sample.Corners,0.0,512.1504603614806,-0.8798539029343748,62.0,782.0,582.0000000000001,hit
sample.Corners,0.0,579.722595547412,0.8304511763969863,41.0,782.0,582.0,hit
sampleRobots.GeneticAlgorithmBot,0.0,97.64584878162276,9.019424433164028,7.199999999999974,355.46560830100464,259.00599611879187,hit
sample.Corners,0.0,669.3229413299042,0.473400264975457,35.0,782.0,582.0,hit
sampleRobots.GeneticAlgorithmBot,8.0,108.16521199026535,5.443179035726527,100.0,374.06142206740196,298.7421678019699,hit
sample.Fire,0.0,518.2239370786604,0.11866936312437001,102.0,763.6209085516576,366.8819154038305,hit
sample.Fire,0.0,527.9657089272987,0.8860395297743523,91.4,782.0,339.6230140491252,hit
sampleRobots.GeneticAlgorithmBot,6.0,414.9407906131244,5.2859059925442935,75.60000000000008,308.7048191591377,547.961295547065,no_hit
sample.Fire,0.0,647.8779539275994,0.046030418185441256,73.4,751.5692009197599,379.29626029061717,hit
sample.Fire,0.0,675.2844115142316,0.9235786472223125,67.4,779.1584063430987,337.59691084594556,hit
sample.Fire,-0.5,644.3380091400493,-0.272132488946077,50.400000000000006,760.4365755332351,383.9595364308585,hit
sample.Fire,0.0,677.4847484991777,-0.003837168939176031,45.400000000000006,771.6751970074962,335.2389721139475,hit
sampleRobots.GeneticAlgorithmBot,8.0,38.396649437533995,25.469688093544978,45.00000000000008,326.0715905166226,387.6916274786735,hit
sampleRobots.GeneticAlgorithmBot,4.0,226.14060379028174,-3.2279488400314675,45.60000000000008,353.23878877188474,268.7549075854497,no_hit
sample.Fire,0.0,521.6556650591025,1.4633943721840776,35.400000000000006,775.1721642855812,385.116534402576,hit
sample.Fire,0.0,530.3412980298722,-0.7446495857459403,34.400000000000006,782.0,369.773395204311,hit
sample.Fire,0.0,550.6382291725503,1.2228032982664983,15.400000000000006,764.9076063223374,416.7611604030072,hit
sample.Corners,8.0,365.8176988806835,-3.1736035126257134,100.0,430.1929975281832,18.000000000000057,no_hit
sample.Fire,0.0,594.708631688555,-0.5431962208952815,97.0,683.9749296248257,544.7653242551394,hit
sample.Corners,0.0,670.8963748814331,1.1248633419592693,100.0,782.0,17.99999999999997,hit
sampleRobots.GeneticAlgorithmBot,8.0,233.5241617651029,-2.948567567978843,88.0,308.2570342836641,465.6829192119347,no_hit
sample.Corners,0.0,670.896374881432,1.1248633419597018,90.0,782.0,17.999999999999915,hit
sample.Corners,0.0,670.8963748814313,1.1248633419601344,68.0,782.0,18.000000000000114,hit
sample.Corners,0.0,670.8963748814306,1.1248633419605543,47.0,782.0,17.999999999999886,hit
sample.Corners,0.0,670.8963748814297,1.1248633419609742,16.0,782.0,17.999999999999858,hit
sampleRobots.GeneticAlgorithmBot,8.0,406.56280269018055,7.099612475173453,72.0,517.455967325583,496.5029809692297,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,348.901718008229,-2.619298238648557,68.0,502.98450386239676,329.79880450617077,hit
sample.Fire,0.0,606.3513042935613,-0.2466098815984728,65.0,713.390793680294,510.1931920578648,hit
sampleRobots.GeneticAlgorithmBot,8.0,556.7888165700841,-1.7285239735997016,20.0,690.5093633550166,419.7900655945279,hit
sample.Fire,0.0,606.3513042935595,-0.24660988159762043,75.0,713.390793680294,510.1931920578649,hit
sample.Fire,0.0,600.6248994205918,-0.971642892340659,58.0,685.865552288106,551.9347910485811,hit
sample.Fire,0.0,609.8396292562009,-0.2566424998904901,41.0,716.2354903297106,512.2149362735558,hit
sample.Fire,0.0,604.1101832998187,-0.9544833813232164,24.0,688.7102489375218,553.9565352642717,hit
sample.Corners,0.0,246.34218694725425,-3.502428566256433,99.0,345.6412972406555,428.63068758575923,hit
sample.Corners,0.0,58.372158284725494,-19.452450756187222,89.20000000000002,345.6412972406555,425.63068758575923,hit
sample.Fire,0.0,381.75482951904723,-1.8121894575961914,99.0,387.44169381697657,110.52889888762098,hit
sample.Fire,0.0,274.29190887786655,-1.610516215487853,83.0,343.8632196763451,86.01529875271035,hit
sampleRobots.GeneticAlgorithmBot,8.0,93.31629713231013,-11.335759486156995,68.40000000000003,341.31974510251933,353.4049508510377,hit
sample.Fire,0.0,196.1286494731986,-2.5193404390267022,73.0,376.9232739917934,123.52573474937152,hit
sampleRobots.GeneticAlgorithmBot,8.0,138.0596517803518,-9.286391854968306,30.600000000000037,341.3197451025194,353.4049508510376,hit
sample.Fire,0.0,232.01622632565267,-4.8885852417698805,66.0,367.90457921791295,74.34582884690373,hit
sample.Corners,0.0,193.57898000426624,-5.898566689137019,68.40000000000006,345.6412972406555,425.63068758575923,hit
sample.Fire,0.0,217.82352930293936,-5.758481724843015,54.0,390.129724273688,119.13469942040396,hit
sample.Corners,0.0,193.57898000426528,-5.898566689136629,48.40000000000006,345.6412972406555,425.63068758575923,hit
sample.Fire,0.0,242.46719090339622,-4.936495725803004,39.0,377.7023817721754,70.7037056421415,hit
sample.Corners,0.0,193.5789800042643,-5.898566689136305,20.400000000000063,345.6412972406555,425.63068758575923,hit
sample.Fire,0.0,228.0669739973889,-5.223330026164584,30.0,399.9275268279498,115.49257621564212,hit
sample.Corners,0.0,193.57898000426326,-5.898566689135977,0.40000000000006253,345.6412972406555,425.63068758575923,hit
sample.Corners,6.0,197.41011321587214,-4.712450280998119,100.0,18.000000000000163,334.1506511439096,no_hit
sampleRobots.GeneticAlgorithmBot,0.0,79.644771383604,-12.254618477077543,100.0,288.31517212892703,552.9874565058293,hit
sample.Fire,0.0,495.3494291403496,-2.337010612777996,99.0,608.0473044216988,223.6344454891908,hit
sample.Corners,0.0,475.65329719346886,-2.7493216503671687,83.0,17.99999999999983,18.000000000000057,no_hit
sample.Fire,0.0,346.59910842983777,-2.6382287264169135,91.0,590.0160649211467,176.99889679429793,no_hit
sample.Corners,0.0,475.6532971934681,-2.7493216503667615,59.0,18.000000000000057,17.999999999999943,no_hit
sample.Fire,0.0,346.5991084298368,-2.6382287264165187,102.0,590.0160649211466,176.99889679429785,hit
sample.Corners,0.0,475.6532971934673,-2.7493216503663542,35.0,18.000000000000085,17.999999999999943,no_hit
sample.Fire,0.0,336.52566686080087,-3.0121804069647804,95.0,610.2640257515434,222.71563423487555,hit
sample.Corners,0.0,475.65329719346664,-2.7493216503659474,35.0,18.000000000000057,17.999999999999943,no_hit
sample.Fire,0.0,353.5728245274267,-2.665092618626569,79.0,596.5756567994542,174.62583744354475,hit
sample.Corners,0.0,475.6532971934661,-2.74932165036554,11.0,18.00000000000037,17.99999999999983,no_hit
sample.Fire,0.0,343.4501937014805,-2.8701145957565597,74.0,616.8236176298501,220.34257488412288,hit
sample.Corners,0.0,475.6532971934655,-2.749321650365133,11.0,18.000000000000227,17.999999999999886,no_hit
sample.Fire,0.0,360.5466153451333,-2.690917298894723,58.0,603.1352486777616,172.25277809279197,hit
sample.Fire,0.0,350.37674860590676,-2.7336649362156136,45.0,623.383209508157,217.96951553337044,hit
sample.Fire,0.0,367.52047662945944,-2.715761914916302,28.0,609.6948405560693,169.8797187420391,hit
sample.Corners,0.0,131.29689561138653,-10.924469307707712,97.0,497.25116714261446,453.6236904932691,hit
sampleRobots.GeneticAlgorithmBot,8.0,157.66278263923041,-4.043382099285917,100.0,409.3345791167083,268.2917078367883,no_hit
sampleRobots.GeneticAlgorithmBot,0.0,40.77655189876107,-34.81792032586069,98.20000000000002,295.7868449205921,520.27682342522,hit
sample.Corners,8.0,303.6223455448069,1.7403475340498542,75.0,497.25116714261446,313.6236904932691,no_hit
sample.Fire,0.0,394.4948578811818,-1.9265801179393904,93.0,71.3219152122312,331.2510067097628,hit
sample.Corners,0.0,458.0980532581138,0.5651546897968813,75.0,497.2511671426146,18.0,hit
sampleRobots.GeneticAlgorithmBot,0.0,244.3597046300915,3.3365001225082476,73.2000000000001,288.31517212892663,552.9874565058306,hit
sample.Corners,0.0,469.0586606438772,-2.1430098811470866,56.0,497.25116714261446,18.0,hit
sample.Fire,0.0,624.5674523370129,-0.11720411097960887,85.0,100.93614817969262,290.964567232577,hit
sample.Fire,0.5,603.641086546512,0.6441502209770346,80.0,77.98870317005174,335.387700480126,hit
sampleRobots.GeneticAlgorithmBot,8.0,426.2561235512408,-3.098942796919832,56.6000000000001,424.2461523303314,519.4797167807274,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,328.7725144103204,-3.2568755255484287,56.6000000000001,661.6593849715366,405.94525619631855,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,321.0789723384352,-1.8830732886084156,56.6000000000001,326.0715905166227,387.6916274786729,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,387.3122494709078,0.7687015541196273,56.6000000000001,494.15351357677076,502.2471649221044,no_hit
sample.Fire,0.0,327.34856653325295,-0.5589272922589024,54.0,86.51577665242007,286.1201754983873,hit
sample.Fire,0.0,252.8095134501605,-2.862547366304936,37.0,97.0655514923049,334.9945271649591,hit
sampleRobots.GeneticAlgorithmBot,8.0,477.95857128887883,-1.2509422980430447,52.6000000000001,640.0219011839266,395.5616491476626,no_hit
sample.Fire,0.0,141.6358978131483,4.206017528126315,19.0,66.84901485840393,295.1578491677653,hit
sampleRobots.GeneticAlgorithmBot,8.0,403.0519074513728,-0.8538630569961244,52.6000000000001,308.2570342836639,465.6829192119351,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,506.65578354973627,-2.7144243707221616,52.6000000000001,571.8283594061447,483.0998850791891,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,433.5437637947983,5.961778918748911,52.6000000000001,502.98450386239654,329.79880450617077,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,192.5608931812073,-4.551117821945377,52.6000000000001,304.6941230370722,481.28117755858733,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,363.5670160719365,-0.4520344815922995,52.6000000000001,649.503205235519,463.95260523627405,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,156.88982868075323,-2.9772668337900905,52.6000000000001,488.55951467065654,322.87639980706643,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,214.40629359950722,0.2612790375947954,52.6000000000001,324.2901348933268,395.49075665199956,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,158.0171676708663,-8.343007704533163,52.6000000000001,510.19699845826676,333.26000685572296,hit
sampleRobots.GeneticAlgorithmBot,8.0,441.15067240098284,-1.1738105197438347,36.6000000000001,308.257034283664,465.682919211935,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,365.5612513920611,-1.1760020126740738,36.6000000000001,602.8982977378946,475.44097314202315,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,191.67870264408091,-6.500841326636854,36.6000000000001,459.7095362871763,309.03159040885754,no_hit
sampleRobots.GeneticAlgorithmBot,0.0,448.4979316171512,-2.85239621459842,36.6000000000001,288.31517212892754,552.9874565058293,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,538.9939715795905,-1.4065226828370971,36.6000000000001,649.503205235519,463.95260523627394,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,372.5489584066677,-0.7201453552294547,36.6000000000001,430.8595579036961,295.1867810106488,no_hit
sample.Corners,0.0,305.33848000764937,-2.93013110427304,95.4,332.01929549865207,582.0,hit
sample.Fire,0.0,307.7561622528739,-1.325217825498629,69.80000000000001,269.30260652084667,578.7463543176746,hit
sampleRobots.GeneticAlgorithmBot,8.0,357.2720008529852,-2.0842705454305546,83.4,606.7476965354886,458.6359495042416,no_hit
sample.Corners,0.0,314.12427789422946,-2.2182623746069132,68.4,332.0192954986523,582.0,hit
sampleRobots.GeneticAlgorithmBot,8.0,430.7140124023391,-1.2219368718390982,78.80000000000001,703.9942230814913,431.03529921650284,hit
sample.Corners,0.0,314.12427789422856,-2.218262374606557,49.400000000000006,332.019295498652,581.9999999999999,hit
sample.Corners,0.0,314.1242778942278,-2.21826237460615,6.400000000000006,332.0192954986527,582.0,hit
sampleRobots.GeneticAlgorithmBot,8.0,315.44017026656127,0.24634605973005208,46.80000000000001,532.9909364914565,492.6735250006467,no_hit
sample.Fire,0.0,305.7883101230706,6.330752096805687,65.80000000000001,213.60552116476734,581.9999999999999,no_hit
sampleRobots.GeneticAlgorithmBot,0.0,37.041791365523586,17.76587398993559,31.800000000000004,402.009579520216,281.3419716124397,hit
sampleRobots.GeneticAlgorithmBot,8.0,448.0203327740622,-2.4909257332519883,100.0,470.8396322263525,271.73707308619305,no_hit
sample.Fire,0.0,107.90813271703011,1.5042775109855098,94.0,385.51592243840923,373.2250469810938,hit
sample.Fire,0.0,149.16312635501149,-5.146101215841335,78.4,382.1745006957056,323.336822912308,hit
sample.Fire,0.0,122.69606156497984,-6.686216728556624,62.400000000000006,388.12229104794204,372.9818004017362,hit
sample.Fire,0.0,166.47215317148593,-5.6518156894346205,55.400000000000006,399.51277866029807,324.29651728709496,hit
sample.Fire,0.0,139.41885822360769,-4.636741508580635,38.400000000000006,405.4605690125338,373.9414947765234,hit
sample.Fire,0.0,183.79170571938533,-6.06224562321501,33.400000000000006,416.8510566248906,325.25621166188233,hit
sample.Fire,0.0,164.27112841766188,-6.880452652858717,16.400000000000006,422.79884697712555,374.90118915131086,hit
sample.Fire,0.0,189.7077549003999,-2.29132274558925,11.400000000000006,430.7654742608314,325.53994068935924,hit
sampleRobots.GeneticAlgorithmBot,8.0,284.8380607955419,-4.367212713110869,48.0,539.4745362127477,501.22118682897485,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,355.3771539880643,-2.805813227982617,48.0,608.973056504467,377.5123737829823,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,237.1963603250908,-5.657616277717853,48.0,496.76190131226025,479.3207114949178,no_hit
sampleRobots.GeneticAlgorithmBot,0.0,464.33167897616124,0.22469038387370838,47.4,719.6364376535262,368.2260596889255,no_hit
sampleRobots.GeneticAlgorithmBot,6.50474994179163,68.01185679145121,-20.960759441121947,47.4,348.5982222818279,403.3512704719274,no_hit
sampleRobots.GeneticAlgorithmBot,4.0,450.6304954284176,-0.4802202871787836,37.199999999999974,716.1803058960585,377.60983042754583,no_hit
sampleRobots.GeneticAlgorithmBot,3.0,113.44367846627662,-8.756084840836678,37.199999999999974,347.8906786724094,399.4210931786654,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,450.9357493742978,-2.7433147380263354,37.199999999999974,698.8996471087119,424.52868412065345,no_hit
sampleRobots.GeneticAlgorithmBot,7.0,124.77482386213913,-5.69424685817581,37.199999999999974,369.8136264292998,397.58142971795905,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,453.22876664611965,-2.5455501724253944,37.199999999999974,676.7804038609079,484.58481684783186,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,148.25432169824828,-6.857732229421487,37.199999999999974,393.72956943681646,395.5745241244615,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,463.44414180471574,-1.857807426906057,37.199999999999974,654.6611606131044,544.6409495750106,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,169.8991556523456,-3.183973680831281,37.199999999999974,425.61749344683875,392.89864999979784,no_hit
sampleRobots.GeneticAlgorithmBot,0.0,462.1486307786466,0.6416005426024842,37.199999999999974,649.8155097056735,557.7974147752899,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,197.21553336463236,-1.7788042495587382,37.199999999999974,457.5054174568611,390.22277587513423,no_hit
sampleRobots.GeneticAlgorithmBot,0.0,462.1486307786447,0.6416005426032666,37.199999999999974,649.8155097056733,557.79741477529,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,228.79904951206638,-2.245808892494344,37.199999999999974,489.3933414668834,387.54690175047074,no_hit
sampleRobots.GeneticAlgorithmBot,4.0,452.917880803614,0.15992431495339807,37.199999999999974,640.917044101405,553.2348157473614,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,263.5756347233137,-4.129063572550873,37.199999999999974,521.2812654769057,384.8710276258073,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,414.53860616364415,-2.096019580505769,37.199999999999974,603.5434885634788,534.0718998300612,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,298.3657767221352,-2.0295384651352895,37.199999999999974,561.1411704894335,381.52618496997775,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,356.6141945854841,-1.87528352192362,37.199999999999974,553.712081179577,508.52134527366064,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,335.86468382008684,-1.1507157309967433,37.199999999999974,601.0010755019614,378.1813423141482,hit
sampleRobots.GeneticAlgorithmBot,8.0,300.78564917657724,-2.9804226991790084,21.199999999999974,503.88067379567485,482.97079071726057,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,406.7360530918961,-2.969632778172283,20.599999999999973,668.6817702676151,373.5402818691916,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,168.54034001218844,-5.791136780689239,20.599999999999973,389.98031406104155,424.5695231597748,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,386.8076027591912,-0.9110703230497481,20.599999999999973,696.6648475320283,370.1537199401576,no_hit
sampleRobots.GeneticAlgorithmBot,0.0,132.6386472247926,-9.379012272214453,20.599999999999973,341.9116929205302,399.9228195770396,hit
sampleRobots.GeneticAlgorithmBot,0.7630820028997647,412.70517101557266,-2.8304230424857937,4.599999999999973,719.6364376535275,368.22605968892344,no_hit
sample.Fire,0.0,198.06189229265703,-4.737927362917571,101.0,689.9940136567607,241.90688786747398,hit
sample.Fire,0.0,350.9025697942588,-2.111081414516904,85.0,735.2570658545446,220.66409836748883,hit
sampleRobots.GeneticAlgorithmBot,5.0,274.4563833499894,-2.6436935862610706,96.0,356.8591573002283,398.66850358110355,no_hit
sample.Fire,0.0,476.33617013414886,0.9652502504141408,68.0,708.4963372980872,262.899905535431,hit
sample.Fire,0.0,622.096284461216,-0.7837520061326856,53.0,734.5158735930656,220.20349197416942,hit
sample.Fire,-2.5,603.4206544044976,-1.4171557528861445,36.0,719.1304397506516,267.2517483231637,hit
sample.Fire,0.0,645.176825477664,-0.1428718686943357,25.0,726.6747382650634,218.3233951769825,hit
sample.Fire,0.0,684.4731201414287,-1.009297463521159,8.0,733.7556831617992,267.81945784230356,hit
sampleRobots.GeneticAlgorithmBot,8.0,361.9103687284045,-1.4895975871407943,76.0,668.4856876429815,507.10586662052367,no_hit
sampleRobots.GeneticAlgorithmBot,0.0,36.84614494363013,-36.09153787347183,74.80000000000001,389.9803140610412,424.5695231597747,hit
sampleRobots.GeneticAlgorithmBot,8.0,421.0087266199434,-1.1041164922907936,54.00000000000001,676.7804038609075,484.58481684783266,no_hit
sampleRobots.GeneticAlgorithmBot,6.0,71.66811088161569,-14.651008015407537,54.00000000000001,362.8381430521074,398.1667771827291,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,413.72706219368155,-1.795107089267146,54.00000000000001,654.6611606131041,544.6409495750105,no_hit
sampleRobots.GeneticAlgorithmBot,8.0,108.80808680054739,-11.749342479937154,54.00000000000001,385.75758843431095,396.2434926556273,no_hit
